id,name,facebook_likes
2831,Tichina Arnold,330
5093,Joe Ochman,11
4252,Dato Bakhtadze,48
2612,Rachel Blanchard,491
5957,Chris Ellis,178
6156,Eddie Jemison,336
722,Stephen Dillane,577
2971,Kenny Baker,504
2526,Jeremy Crutchley,43
5575,Susanne Lothar,50
2135,David Gallagher,796
2557,Robert Mitchum,1000
2605,Hctor Jimnez,327
4434,Steve Bannos,460
4012,Portia de Rossi,573
110,Michael Rapaport,975
411,Jay Hernandez,1000
4351,Portia Doubleday,534
5885,Russell Peters,355
4386,Michael DeLorenzo,240
1755,Ed Lauter,897
2470,Judy Davis,223
5929,Holmes Osborne,83
6190,Roberts Blossom,159
2342,Andrea Martin,179
1647,Hal Holbrook,826
6192,Simon Callow,239
314,Jim Gaffigan,472
5764,Jean Louisa Kelly,320
2220,Nadine Velazquez,874
503,F. Murray Abraham,670
1924,Hope Davis,442
4758,Brian McNamara,125
3288,Joey Lauren Adams,781
2233,Jim Varney,802
6044,Dillon Casey,281
30,Alan Ruck,946
760,Joel David Moore,936
4903,Carel Struycken,436
864,Heather Matarazzo,529
3704,Reg E. Cathey,360
3657,Jason Cope,107
4887,Rodger Bumpass,217
3921,Tom Guiry,262
3391,Mike Colter,567
360,Gena Rowlands,545
4277,Yetta Gottesman,71
2034,Debbie Reynolds,786
5485,Melinda Dillon,252
5986,Chris Lowell,940
5578,Howard Hesseman,322
4841,Daniel Rindress-Kay,7
428,Wanda Sykes,560
5004,Jean Smart,329
4321,Maria Thayer,344
1211,Scott Porter,690
13,Fionnula Flanagan,482
1973,Romany Malco,966
5697,Bonnie Somerville,246
3496,Christa B. Allen,533
3312,Nina Arianda,183
5181,Raphael Sbarge,362
2841,Anne Meara,837
4076,Priscilla Presley,348
5463,Peter Sallis,100
5241,Nellie McKay,37
3258,Brenda Blethyn,286
4683,Kate Capshaw,237
120,Derek Luke,543
3901,Oona Laurence,424
4027,Reggie Lee,828
646,Ellen Burstyn,1000
4808,Facundo Lombard,357
4547,Sanoe Lake,64
4370,Danny Rhodes,77
6008,Megan Franich,63
6052,Method Man,362
5805,Richard Dawson,384
924,Tisha Campbell-Martin,413
5733,John Macmillan,21
3886,Liam James,468
3307,Robin Shou,342
3309,Randall Park,392
4468,Jasika Nicole,439
2350,Kevin Dillon,576
4496,Tom Kane,265
4977,Katie Lowes,273
2301,Luke Mably,438
5329,Cheri Oteri,244
5749,Graham Beckel,95
2479,Traci Lords,650
4378,Dave Annable,642
149,Paul Sorvino,635
5593,Aisha Hinds,343
3541,Nick Chinlund,277
5535,Hugh Dillon,431
1853,Natasha Henstridge,900
5240,Delphine Chanac,559
5852,Jordan Prentice,322
239,Frank Grillo,798
4271,Robert Costanzo,130
4993,Sandra Vergara,133
4525,Christiana Leucas,165
5199,Munro Chambers,353
6055,Terence Maynard,120
804,Cheech Marin,843
4251,Lynda Boyd,83
2398,Paul Gross,329
5573,Bjrn Hlynur Haraldsson,51
5097,Ned Bellamy,91
5847,James Biberi,174
368,Steve Howey,826
5466,Lucy Boynton,135
5896,Nicholas Tse,107
1534,Sarah Carter,748
6187,Jaycee Chan,187
2250,Kad Merad,55
1515,Jason Alexander,700
4556,Tyrone Keogh,11
5065,Jemima West,432
4473,Chiara Caselli,24
2779,Hana Mae Lee,751
4728,Tyler Hilton,154
3073,Tom Noonan,442
4791,Mark Williams,373
5897,Jennifer Hall,89
2138,Penelope Wilton,400
5205,Hannah Spearritt,363
5655,Angel Coulby,566
5242,Scott Weinger,631
4391,R. Marcos Taylor,303
3439,Christine Cavanaugh,368
4933,John Sessions,83
5099,Enrique Iglesias,876
4352,Reginald VelJohnson,541
5200,Demetri Martin,210
5359,Kenneth Mitchell,250
996,Alex Rocco,968
6075,Haruma Miura,47
5785,Ann Talman,6
5144,Gloria Reuben,186
6013,Mimi Kirkland,325
3006,Larry Bagby,115
5420,Simon Woods,241
604,Eric Stoltz,902
4341,Tmas Lemarquis,114
6053,Ben Chaplin,258
3137,Ron Eldard,385
6143,George Lopez,453
1321,Kathleen Turner,899
4767,Tencho Gyalpo,0
3071,Eduardo Noriega,278
3186,Steven Berkoff,293
4690,Jeffrey Markle,228
6059,Shaun Parkes,78
2052,Meryl Streep,11000
5178,Jake McDorman,535
3499,Nichelle Nichols,664
5891,Ray Charles,326
4557,Michael Rady,523
3319,Ty Olsson,429
961,Dorian Missick,1000
726,Charlotte Rampling,844
4358,Joyce Randolph,94
5194,Tim Rose,137
5745,Vanesa Tomasino,355
2088,William Mapother,398
3536,Chris Bauer,638
5264,Paul Barber,57
3744,Eion Bailey,749
1315,Kristen Stewart,17000
4996,Joseph Kaiser,3
5581,David Harbour,313
3371,Penelope Ann Miller,344
551,Rosie Perez,919
260,Julian Richings,648
5108,Glenn Howerton,424
5685,Wolfgang Preiss,14
4362,Suzie Plakson,178
3750,Keegan Connor Tracy,392
511,Dennis Quaid,2000
2284,Jason George,528
5922,Brad Leland,67
1051,Bailee Madison,3000
6009,Seth Meyers,307
2914,Jack Thompson,155
16,Kevin McNally,427
229,Maura Tierney,509
3224,Mario Van Peebles,535
5873,Jessica Wesson,26
4604,Donald Sumpter,151
5808,Hristo Shopov,113
5202,Matthew Lawrence,711
1260,Beth Grant,628
5960,Ahney Her,198
2839,Clarke Peters,437
5486,DeVaughn Nixon,164
5715,Caroline Goodall,212
290,Mike Vogel,2000
4972,Jamie Blackley,203
4772,Agnia Ditkovskite,48
5937,Sara Stewart,127
4399,Liza Lapira,387
5327,Charles Martin Smith,188
1840,Barry Corbin,883
4006,Bryan Callen,460
889,Shirley Henderson,887
6080,Hugh O'Conor,163
2916,Powers Boothe,472
6137,Billie Whitelaw,108
5719,Jay R. Ferguson,204
88,Kelly Macdonald,2000
2603,Larry the Cable Guy,400
2998,James Badge Dale,726
1382,Imelda Staunton,579
4796,Rebecca Gayheart,468
5908,Nancy Cartwright,362
3882,Kyle Schmid,917
3446,Max Ryan,872
2130,LisaRaye McCoy,485
5686,Gregory Alan Williams,367
919,Alexander Skarsgrd,10000
1401,Kelly Preston,742
6024,Billy Aaron Brown,177
4485,DMX,432
5414,Steve Pemberton,100
3072,Johnny Messner,522
5228,Eric Cantona,240
4613,James Whitmore,288
5781,Victoria Beckham,199
5071,Kylie Bunbury,370
2196,Linda Kozlowski,162
4891,Griffin Cleveland,81
4850,Amy Stewart,28
5566,James Read,165
3110,Tim McInnerny,141
1290,Rosario Dawson,3000
94,Faye Dunaway,977
4254,Don McManus,98
4799,Jacob Pitts,360
5080,Tony Plana,223
3664,Swoosie Kurtz,418
5871,Amanda Tilson,58
5527,Sergio Caldern,49
721,Illeana Douglas,347
6159,Zena Grey,255
5988,Jacob Young,111
5532,Tara Fitzgerald,151
5895,Chris Parnell,432
2664,Katharine McPhee,852
4715,Patrick St. Esprit,148
2506,Rebecca De Mornay,872
1787,Jacob Vargas,399
6027,Peter Kwong,52
6168,Alice Pol,8
6162,James Patrick Stuart,251
1642,Abbie Cornish,2000
4660,Daniel Lapaine,92
4342,Natasha Calis,309
5681,Cathryn de Prume,354
5851,Rhys Coiro,268
5926,Richard Gant,120
4514,Ted Wass,42
5153,Kaylee DeFer,324
2890,Jack Plotnick,248
4786,Craig Hall,50
616,Jeff Kober,919
5534,Ysuke Iseya,18
5512,Michael Par,492
4309,Julie Adams,132
4809,Igor Zaripov,31
5403,James Tupper,240
4198,Liya Kebede,232
6118,Shawn Hatosy,407
5562,Gilles Lellouche,92
5863,Gil Birmingham,416
4726,Jrme Deschamps,0
4242,Aleksandr Bashirov,7
4778,Jack Hawkins,87
4974,Wai-Keung Lau,55
4804,Kevin Williamson,221
3403,Boyd Holbrook,439
5846,Lori Singer,304
4563,Harry Shearer,161
5336,Jennifer Schwalbach Smith,92
4558,Theresa Merritt,227
413,Martin Landau,940
6104,Lolita Davidovich,197
1016,Jessica Szohr,847
5630,A.J. Langer,254
6063,Clive Revill,73
1926,Geraldine Chaplin,382
5619,Derek Graf,11
3708,Peter Dante,427
5425,Anthony Daniels,441
4244,Theresa Randle,244
4821,O.J. Simpson,144
3183,Kerr Smith,591
5404,Catherine Dent,99
5019,Matt Letscher,105
5231,Dell Yount,62
168,Angus T. Jones,1000
5797,Oliver Stark,88
4769,Lainie Kazan,249
3270,Lynn Whitfield,434
4265,Garrett Morris,424
4677,James Bolam,57
274,Don Johnson,982
5999,Marie Gillain,64
5442,Gaye Brown,30
5156,Lillete Dubey,73
5678,Alexandra Silber,23
5142,Phil Leeds,71
4466,Debra Monk,86
6183,Colleen Haskell,182
4238,Juhi Chawla,171
4282,Ray McKinnon,287
5792,Darwin Shaw,55
4151,Shane Brolly,105
5765,Julian Fellowes,266
4934,Charles Keating,137
3782,Matthew Daddario,110
5786,Grigoriy Dobrygin,100
4729,Kyle Gass,110
298,Jason Mewes,898
534,Trevor Morgan,595
1860,Alden Ehrenreich,1000
4724,Aries Spears,83
4601,Jeremy Kemp,42
1802,Beau Bridges,552
4830,Anne-Marie Duff,231
5035,Amidou,35
5114,Fabrice Luchini,80
5811,Dendrie Taylor,120
5276,Gabriel Almirn,0
5039,Alessandra Mastronardi,159
5284,Kenneth Colley,216
5881,Matt Hill,199
4797,DeWayne Warren,39
1366,Kimberly Elise,637
5029,Matt Schulze,447
4511,Leslie Hope,149
5784,Eddie Kaye Thomas,484
2273,Bob Clendenin,347
5901,Sarah Wynter,186
3673,Riley Thomas Stewart,220
2265,Dom DeLuise,842
251,Devin Ratray,1000
756,Ronny Cox,605
4515,Steve Harris,338
167,Kurt Fuller,617
2747,Chris Pontius,218
4879,Joseph Mascolo,85
5397,Ali Hillis,597
5584,Hayley McFarland,697
1557,Jay Mohr,563
3712,Mike White,487
749,Bridgette Wilson-Sampras,545
3,Brittany Daniel,861
6097,Ski Carr,165
5649,Melissa Ordway,318
1815,Taran Killam,500
4705,Jason Weaver,284
2986,Brendan Coyle,418
4130,Romeo Miller,582
6157,Tony Lo Bianco,109
1952,Jada Pinkett Smith,851
2652,Tony Jay,384
5600,Charles Mesure,349
5457,Marc Macaulay,107
5857,Ken Sansom,16
5692,Aryana Engineer,602
2391,Denise Boutte,295
6054,Brian d'Arcy James,77
2991,Matthew Knight,464
5524,Alex Winter,636
828,Amy Poehler,1000
5828,Yvette Mimieux,160
5174,Filippo Timi,101
5475,Anneliese van der Pol,354
5139,Dermot Crowley,51
3142,Ray Walston,417
5492,Mara Botto,47
6098,Francesca Rettondini,78
732,Paula Garcs,587
4454,Jeff Perry,254
5598,Skyler Samuels,429
6105,Romi Aboulafia,22
5351,Margaret Cho,270
5290,Christine Lakin,518
824,Noel Gugliemi,2000
4599,Jasper Levine,24
4206,Tiffany Lamb,16
257,Geoff Stults,756
2659,Brett Cullen,350
843,Samaire Armstrong,806
4644,Toby Hemingway,637
5074,John Patrick Amedori,733
4612,Jake Short,470
3103,Emily Meade,374
5464,Tom Bower,107
1949,Maximilian Schell,877
5673,John Gavin,285
6130,Riki Lindhome,490
1413,Rhys Wakefield,942
4132,Leo McKern,83
580,John de Lancie,905
5961,Qiu Yuen,59
3482,Sharon Lawrence,215
1524,Danny Huston,430
40,James Brolin,499
5360,Zak Orth,153
5069,Bernie Sanders,173
5662,Joe Cole,233
4822,Lorna Raver,163
3339,Joanne Whalley,507
4488,Jacky Ido,80
5802,Sam Lerner,62
1548,David Carradine,926
1159,Dianne Wiest,967
569,Nimrat Kaur,85
4534,Jordan Carlos,31
4823,Nick Gomez,347
4581,Don Stark,181
3237,Melonie Diaz,270
4805,Sarah Solemani,99
6138,David Ramsey,677
5413,James Russo,383
4495,Jeff DeRocker,2
2868,Edi Gathegi,725
3684,Brendan Sexton III,148
6076,Peter Wingfield,177
4646,Gigi Rice,69
3741,Ben Vereen,388
5477,Serena Scott Thomas,175
4889,Scott Wolf,376
2764,Gary Coleman,633
4857,Marko Zaror,99
5995,Jackie Burroughs,86
1376,Leven Rambin,956
4790,Karin Konoval,81
1972,Caroline Dhavernas,544
4245,Tyrone Benskin,228
954,Samantha Morton,631
3059,Virginie Ledoyen,413
5817,Caitlyn Jenner,161
5664,Brent Anderson,400
1716,Sean Pertwee,722
5812,Matthew Walker,2
4806,Toni Braxton,231
5741,Melvil Poupaud,188
5377,Rosalind Ayres,101
3562,Jimmy Jean-Louis,407
5075,Chi Chung Lam,3
5626,Marie-Anne Chazel,11
4101,Mark Webber,442
5030,Ewen Solon,9
5310,Tom Conti,181
5103,Elea Oberon,51
6038,Andy On,60
1576,Noureen DeWulf,700
4145,Kevin McGowan,7
4777,Jacqueline Lovell,53
950,Robert Forster,889
1137,Jodi Lyn O'Keefe,897
5561,Alan David,7
5301,Martina Gedeck,155
2822,Julie Gonzalo,528
2495,Roger Jackson,157
5513,Joe Turkel,413
5085,J.J. Cohen,459
5479,Hope Olaide Wilson,256
5344,Cabrina Collesides,319
5718,Kelli Barrett,110
4957,David Moscow,306
2204,Ludivine Sagnier,521
4632,Paul 'Pauly D' DelVecchio,211
5782,Miyu Irino,7
6040,Terence Yin,30
906,Laurence Olivier,1000
106,Roger Allam,326
3281,Dominique McElligott,356
4528,Stephen Boyd,102
5100,Dante Brown,505
5053,Margaret Tracey,0
1184,Ryan Reynolds,16000
4222,Pedro Miguel Arce,233
2954,Ching Wan Lau,27
762,Martin Starr,985
4609,Chester,6
1566,Alanna Ubach,584
5728,JR Bourne,457
5704,Bree Turner,489
1621,Quinton Aaron,734
3992,Tyrone Giordano,172
2372,Kenan Thompson,521
5389,Joey Fatone,261
4816,Fran Kranz,557
2948,Carl Weathers,794
5297,Collins Pennie,458
2352,Neil Flynn,625
6091,Mario Monicelli,148
2754,Tom Hollander,555
433,Merritt Wever,529
5289,Andrew Dice Clay,218
4084,Susan Blommaert,64
4633,Nicollette Sheridan,341
5179,Martin Balsam,191
4675,Dan Bakkedahl,59
4831,Grace Jones,406
2712,Frank Vincent,356
6182,Freddie Jones,124
3019,Kate Burton,223
5525,Ethan Stiefel,111
5979,Timothe Chalamet,85
5247,Kevin G. Schmidt,362
1405,Michael Stuhlbarg,816
5123,Michael Horse,102
5001,John McMartin,101
3679,Henry Czerny,177
5445,Frankie Valli,197
4124,Kellie Martin,371
4672,Kim Chan,45
6121,Albert Salmi,94
3885,Richard Briers,401
4942,Paul Sparks,201
1444,Fisher Stevens,922
4452,Sam Reid,212
4213,Leonie Benesch,16
4628,James Cullen Bressack,161
5767,Nick Cassavetes,415
4482,Lars Ulrich,151
5132,Katharina Schttler,30
3015,Shawn Yue,32
4828,Joseph Pilato,83
6200,Kevork Malikyan,69
255,Craig Roberts,920
5874,Luis Rosado,129
4842,Hakeem Kae-Kazim,242
5136,Vondie Curtis-Hall,170
5949,Rob Campbell,50
4948,Eric Sykes,83
3053,Jenette Goldstein,604
4444,Theodore Bikel,244
1072,James D'Arcy,613
6180,Jay Chandrasekhar,422
271,Eddie Cibrian,849
2668,Betsy Russell,298
3332,Paulo Costanzo,486
3038,Dan Hedaya,281
4453,Erik Knudsen,583
1674,Vinessa Shaw,580
3378,Mary McCormack,428
4718,Diana Maria Riva,89
5972,Shad Moss,826
5834,Malika,104
4572,Ben Platt,746
486,Marc Blucas,973
5173,Caroll Spinney,142
2686,John Ireland,86
4128,Ellen Sandweiss,58
4775,Conrad Coates,66
3691,Paul Freeman,193
4798,Clyde Kusatsu,161
5992,Jake Wood,96
5868,Carlos Bardem,55
5376,Chris Andrew Ciulla,215
4526,Mary Mouser,168
4135,Paul Winfield,255
5599,Tim Williams,62
5025,Griffin Dunne,165
3863,Matt Servitto,260
5318,Laurence Fox,281
5062,Samm Levine,433
1241,Kurtwood Smith,1000
822,Teri Garr,481
5521,Harley Jane Kozak,62
1299,Jack Warden,359
5109,Mark Walters,35
5825,Rachel Brosnahan,389
320,Lew Temple,597
4678,Finn Ireland,107
4688,Sergi Lpez,250
5827,Kamel Krifa,51
3553,Christopher Evan Welch,252
5701,Tsianina Joelson,95
3133,Marc Donato,450
4937,Cynthia Stevenson,271
4759,Ruby Jerins,238
1500,Jason Robards,372
1234,Brad William Henke,363
3155,Jenifer Lewis,578
4840,Brian Keith,316
5611,Shannon Tweed,322
5184,Robin Weigert,295
2449,Lynn Redgrave,258
2148,Tuppence Middleton,888
4864,Michel Galabru,27
4438,Ivan Sergei,613
5721,Conrad Kemp,44
4347,Tommy Karlsen,15
4658,Charles Aznavour,125
5644,William Shockley,518
5215,Michel Muller,17
6160,Adrian Pasdar,555
5564,Sihung Lung,5
5294,Ara Celi,158
4519,Hugh O'Brian,247
5615,Jason Wiles,260
4746,Kyung-gu Sol,13
4866,Allen Leech,305
366,Levon Helm,572
4142,Isabelle Nlisse,250
4911,Grasie Mercedes,27
6028,Glenn Shadix,217
463,Lamman Rucker,607
5848,Jessica Raine,259
1082,John Savage,652
5637,Dororthy Thorton,2
1236,Janeane Garofalo,1000
1196,Mia Kirshner,971
5175,William Petersen,883
2728,Simon McBurney,149
922,Blair Underwood,685
1669,Margot Kidder,593
4802,Martha MacIsaac,616
5996,Andr the Giant,594
6145,Russ Tamblyn,228
5440,Kali Rocha,106
5910,Ser'Darius Blain,100
3005,Eva Marie Saint,649
4792,Mitchell Ryan,141
6161,Kurt Loder,162
3264,Brenda Strong,266
6007,Jason Spevack,125
4886,Nina Hartley,170
5408,Joss Ackland,232
912,Katharine Isabelle,918
5592,Genevive Bujold,159
4743,Homayoun Ershadi,123
5036,Larry Mullen Jr.,44
4611,Adam Copeland,377
3580,Kevin Gage,366
5893,Sandra Nelson,65
334,Mia Farrow,563
4359,Shirley Douglas,47
2254,Daniel Wu,353
1392,Shelley Duvall,629
442,Elaine Hendrix,670
1152,Jason Ritter,782
4366,Chris Bruno,186
974,Steve Buscemi,12000
5409,Michael Michele,274
427,Dan Futterman,254
5809,Marla Sokoloff,612
6136,Estelle Parsons,224
4549,Eric Godon,39
3396,Bobby Coleman,360
3181,Terry Kinney,363
4713,Conleth Hill,386
129,A.J. Buckley,275
4697,Guillermo Arriaga,289
431,Larry Miller,611
752,Elden Henson,577
47,Laura Harring,669
4373,Chris Geere,220
5213,Mac McDonald,25
6197,Mike Muscat,90
4310,Amber Marie Bollinger,46
5849,Rudolf Klein-Rogge,18
4904,Dany Verissimo-Petit,58
4494,Satoshi Tsumabuki,56
2065,Leon,730
5930,Nataliya Vdovina,9
1372,Dave Legeno,570
6056,Conrad Dunn,40
1040,Leslie Bibb,1000
5601,Aubrey Poo,2
5909,Edward Fox,125
2852,Keith Allen,66
5835,Steven Elder,51
4811,Ferdinando Vetere,50
5308,Yasuaki Kurata,19
3588,Linus Roache,303
6093,Bart Shatto,124
4445,Jean-Marc Barr,236
5222,Ayush Mahesh Khedekar,40
5497,John Meillon,57
4449,Chad Bishop,277
3464,Stephen Baldwin,560
5539,Malik Yoba,496
5927,Barbara Bach,238
4992,Susan Hogan,25
4932,Olivia Colman,583
5400,Shelby Vischer,8
5084,Maya Angelou,279
5682,Gino Salvano,111
5687,Allen Payne,364
2061,Vernon Dobtcheff,50
32,Marley Shelton,690
1441,Lupe Ontiveros,625
5541,Poppy Montgomery,654
4753,Paolo Seganti,55
1966,Isaiah Washington,534
5520,Lexa Doig,489
5519,China Chow,169
6029,Osric Chau,635
5706,Isaach De Bankol,177
2959,Jane Adams,280
5415,Noam Jenkins,191
6164,Tovah Feldshuh,113
5265,Bonnie Henna,15
5256,Candace Kroslak,102
5151,Nigel Whitmey,5
5586,Behrouz Vossoughi,324
5421,Karl Johnson,43
3524,Edouard Baer,59
2371,Ulrich Mhe,284
5864,Kelly Lin,21
3093,John Gallagher Jr.,338
5589,Diora Baird,378
4246,Elisa Donovan,201
794,Collette Wolfe,390
4916,Olgierd Lukaszewicz,2
5296,Amelia Warner,170
4800,Jaroslaw Boberek,2
5683,Tamar Novas,93
5239,Alison Chand,21
5381,Boys II Men,41
5124,Fredro Starr,237
4385,Brooke Bundy,54
2546,Martin Henderson,579
3251,Andrew Keegan,835
5787,Gene Simmons,301
4293,Sedona Legge,2
1729,Cameron Bright,829
856,Ruby Dee,782
4287,Antonio Sabato Jr.,459
5754,Charlotte Sullivan,388
125,Greg Germann,435
6085,Henry Simmons,334
4338,Corey Johnson,123
4268,Jason Gray-Stanford,140
5585,Rolando Molina,525
5157,Shid Nakamura,78
859,Bruce Dern,844
2794,Cas Anvar,491
2360,Traylor Howard,294
5116,Lena Endre,75
4262,Sarah Wright,499
799,Peter Coyote,548
4967,Yves Jacques,8
4738,Natalie Lisinska,73
5506,Paul Mazursky,150
3958,Kate Walsh,850
4935,Thomas Ian Griffith,147
1189,Dougray Scott,794
2440,Jodie Whittaker,304
4817,Branko Djuric,116
4605,Jung-jae Lee,29
5663,Annie Golden,113
5378,Gary Schwartz,91
5040,Rob Morrow,355
5357,Hannah Murray,1000
4311,Jude Ciccolella,99
4051,Rumer Willis,472
6113,Ronald Colman,135
4946,Cara Horgan,18
5814,Bjrk,322
3358,Christian Campbell,168
3607,Bill Erwin,191
1634,Dong-gun Jang,489
3012,Lee J. Cobb,259
3477,Murray Hamilton,366
4305,Charlotte Lewis,148
21,David Margulies,567
5197,Rorke Denver,11
3335,Josh Henderson,920
5328,Ashley Hinshaw,371
5042,Steven Hill,122
5201,Dave Allen,135
5977,Oliver Cooper,281
5872,Bill Hickman,78
83,Connie Nielsen,933
164,Dania Ramirez,1000
3418,T.J. Thyne,722
4072,Valeria Golino,898
4224,Anthony Burrell,8
833,Nat Wolff,733
3474,J.B. Smoove,555
4833,Robert Foxworth,79
5555,Lusia Strus,282
4218,Viva Bianca,898
6191,Peter Hermann,322
5716,Meg Crosbie,376
5514,Lark Voorhies,324
3088,Bill Irwin,471
4280,John Colicos,85
4921,Herbert Grnemeyer,18
2928,Harland Williams,503
3770,Lindsay Duncan,171
5469,Zhengyong Zhang,4
2858,Sofia Black-D'Elia,265
5576,Sherman Hemsley,654
4225,Greg Mottola,99
3486,Dagmara Dominczyk,316
4895,Brian Dietzen,251
5257,Samantha Ivers,103
2785,JJ Feild,794
6193,Ah-sung Ko,74
4535,Paul Gleason,212
4288,Serena Grandi,70
5280,Jake Richardson,77
4983,Harmony Korine,520
5843,Timothy Webber,18
5349,James Shigeta,403
5772,Andy Davoli,146
5679,Blint Pntek,0
6101,Dahong Ni,3
5134,Ryu Kohata,3
4998,Rebecca Black,188
4852,Hiroyuki Ikeuchi,16
4844,Ana Imnadze,18
4625,Emma Lung,42
4486,Alexandra Callas,247
758,Jason Flemyng,1000
4143,Ginger Jensen,84
4505,Denise Crosby,426
5669,Akira Terao,4
6010,Hailu Qin,2
3835,Zach Galligan,233
6174,Jason Mantzoukas,411
4502,Daniel Zettel,14
831,Corbin Bleu,632
581,Lane Smith,633
4986,Christopher Sommers,32
3869,Richard T. Jones,328
4573,Robert Prosky,191
1970,Jennifer Hudson,549
4446,Peter Berg,532
1306,Rod Steiger,279
4693,Eva Birthistle,54
5267,Hardy Krger,111
4994,Pauline Collins,123
495,Elizabeth McGovern,553
1371,Dylan Baker,812
590,Embeth Davidtz,795
5374,Jim Rash,424
3341,Kevin Tighe,472
5667,Scott Handy,109
443,Jimi Mistry,183
1076,Vincent Gallo,787
4620,Alex Karpovsky,272
5168,Lisa Pelikan,40
4255,Samantha Eggar,104
4673,Angus Barnett,22
4565,Geoff Bell,405
6139,Scott Patterson,357
5892,Britt Ekland,199
5052,Alix Freihage,19
4301,Max Cullen,48
2484,Preity Zinta,860
5481,Francesc Pags,132
5182,Glenn Beck,73
5361,Raoul Max Trujillo,194
5734,Hannah Britland,44
5330,Riteish Deshmukh,119
5453,Franois Damiens,24
2820,Glen Powell,571
5107,Leigh Whannell,482
1003,Judge Reinhold,901
4959,Clare Kramer,229
227,Kieran Culkin,1000
2704,Mike Dopud,368
3860,Eddie Albert,196
3003,Jonathan Breck,270
2318,Al Leong,730
5750,Jack Wild,139
2096,Dabney Coleman,345
4146,Angelo Rossitto,60
1427,Rae Dawn Chong,581
4232,Stephanie Lemelin,130
84,Geoffrey Arend,816
4025,Keshia Knight Pulliam,619
3926,Aaron Yoo,617
4479,Sal Lopez,73
4064,Vic Morrow,257
3266,Jessica Simpson,534
5474,Tom Waits,699
5952,Isiah Whitlock Jr.,190
5258,Jaden Klein,220
4730,Johnny Whitworth,448
1163,Lily Tomlin,718
2944,Eddie Jones,53
4560,Ronald Pickup,111
1390,Vanessa Lengies,804
5769,Charlie Murphy,203
5751,Jennifer Tung,39
5981,Carlos Alazraqui,307
5542,Niall Horan,547
1930,Charles Napier,503
5422,Jack Guzman,30
892,Carmen Electra,869
1928,Diedrich Bader,759
3104,Jon Polito,309
893,Hunter Parrish,2000
1352,Wendi McLendon-Covey,655
5709,Rob Huebel,172
5501,Tamara Taylor,476
5831,Lee Tergesen,444
273,Jerry Stiller,719
5643,Carlo Cecchi,2
783,Everett McGill,201
194,Frankie Muniz,934
2397,Patricia Belcher,322
5410,India de Beaufort,231
2146,Christopher Guest,378
5283,Jillian Estell,664
2245,Dave Foley,401
4314,Franois Chau,294
2259,Melissa Benoist,970
4186,Alba Rohrwacher,72
1307,Esai Morales,699
1093,Jennifer Esposito,911
5459,Dennis Burkley,311
5277,Gen Seto,4
5250,Dree Hemingway,64
5898,Robert Peters,221
372,Mitch Pileggi,826
5076,Sharat Saxena,45
4915,Carol Sutton,251
5707,Robert Pralgo,688
5033,Adriane Lenox,20
5798,George DiCenzo,54
4716,Anna Vareschi,0
5450,Michel Serrault,28
6086,Haluk Bilginer,241
4801,Romane Bohringer,34
4655,Larry Fessenden,83
4400,Laura Harris,345
1253,Jeffrey Combs,885
4308,Kerry Cahill,146
4131,Lee Norris,553
5632,William Miller,36
1006,Ryan O'Neal,385
1581,Ted Danson,875
4586,Sandra Echeverra,422
6069,Sean Keenan,51
5428,Danny Sapani,102
5583,Adrienne Pickering,72
6042,Adrian Holmes,126
4367,Chase Armitage,111
3629,Michael McElhatton,415
5324,Amanda Troop,196
5752,Sigrur Mara Egilsdttir,5
4418,Shabana Azmi,95
1049,Jason London,711
5762,John Light,46
4773,Dal-su Oh,7
4193,Enrique Murciano,195
1913,Akon,262
3405,Zelda Rubinstein,770
2308,Jesse Garcia,200
730,Spencer Tracy,760
5115,Don Francks,123
4156,Luisa D'Oliveira,129
3965,Kabir Bedi,303
5579,Luke Ford,110
4294,Vic Waghorn,1000
5821,Bolaji Badejo,513
5054,Marilyn Burns,177
779,Johnny Lewis,741
5203,Rosalind Harris,51
4702,Parker Bagley,123
5152,Lunetta Savino,16
4981,Jarrod Bunch,862
6117,Dinah Manoff,118
2624,Bill Clinton,184
4877,Roberta Valderrama,908
4425,Ralph Bellamy,199
4539,Patrick Cranshaw,127
5778,Danny Webb,130
5621,Gbenga Akinnagbe,338
1623,Maria Conchita Alonso,571
4962,Dylan Kussman,35
5902,Chris Young,219
5616,Hunter Tylo,140
5880,Robert Urich,297
3326,Carly Schroeder,261
2560,Janet McTeer,277
4711,Woo-hee Chun,0
5426,Kevin McHale,748
5026,Mai Charoenpura,6
1832,Sally Kirkland,433
5083,Lionel Abelanski,5
5507,Gary McDonald,25
2833,Shaun Evans,204
4144,Peter Callan,18
5556,Perrey Reeves,230
6066,John Henshaw,35
5306,milie Dequenne,98
2388,Jonathan Tucker,664
2206,David Gulpilil,93
5396,Steve Le Marquand,59
5548,Celina Jade,305
708,Jason Patric,673
5740,Debrianna Mansini,175
6146,Milo O'Shea,170
4582,Stian Smestad,3
5774,Molly Hagan,133
4747,Valarie Pettiford,202
5553,Brad James,559
5261,Samuel Roukin,179
4631,Christopher B. Duncan,81
4455,Vanessa Martinez,39
5411,Martin Lucey,6
5209,Aditya Roy Kapoor,417
4912,Robert Taylor,346
5674,Ghassan Massoud,173
2279,Phil LaMarr,857
4845,James Huang,85
5771,Nicholas Hammond,195
4118,Patrick Cronin,51
